date,open,high,low,close,m1_bars
2010-04-25,117.222,117.238,117.128,117.143,9
2010-04-26,117.128,117.513,117.013,117.32,817
2010-04-27,117.335,118.535,117.319,118.36,855
2010-04-28,118.376,118.622,117.627,117.782,1012
2010-04-29,117.766,118.117,117.571,118.052,760
2010-04-30,118.036,118.624,117.919,118.559,746
2010-05-02,118.439,118.439,118.344,118.376,14
2010-05-03,118.36,118.373,118.052,118.175,746
2010-05-04,118.159,118.921,118.142,118.853,845
2010-05-05,118.837,119.74,118.66,119.311,946
2010-05-06,119.327,121.64,118.961,120.476,979
2010-05-07,120.492,121.253,119.464,120.308,1160
2010-05-09,119.857,119.857,119.606,119.684,28
2010-05-10,119.7,119.841,118.909,119.436,1120
2010-05-11,119.42,120.089,119.223,119.675,1038
2010-05-12,119.659,119.923,119.193,119.27,922
2010-05-13,119.285,119.634,118.977,119.571,899
2010-05-14,119.586,120.519,119.489,120.155,921
2010-05-16,120.097,120.144,120.05,120.128,20
2010-05-17,120.144,120.722,119.819,119.943,1057
2010-05-18,119.927,121.091,119.748,121.028,1017
2010-05-19,121.044,121.117,120.456,120.592,1106
2010-05-20,120.607,121.915,120.529,121.771,1027
2010-05-21,121.755,122.515,121.344,121.461,1100
2010-05-23,121.434,121.528,121.418,121.434,16
2010-05-24,121.449,121.976,121.402,121.797,1026
2010-05-25,121.781,122.81,121.69,121.69,1128
2010-05-26,121.706,122.064,121.1,121.708,1112
2010-05-27,121.693,121.724,120.172,120.235,1043
2010-05-28,120.25,120.764,120.234,120.606,903
2010-05-30,120.607,120.623,120.56,120.56,8
2010-05-31,120.544,120.728,120.369,120.553,449
2010-06-01,120.568,121.32,120.537,120.86,980
2010-06-02,120.876,120.967,120.209,120.271,1032
2010-06-03,120.287,120.381,119.575,120.154,993
2010-06-04,120.138,121.548,120.025,121.406,910
2010-06-06,121.627,121.706,121.58,121.706,24
2010-06-07,121.69,121.982,121.167,121.824,1069
2010-06-08,121.84,121.947,121.461,121.597,996
2010-06-09,121.581,121.752,121.183,121.621,1004
2010-06-10,121.606,121.668,120.515,120.593,912
2010-06-11,120.577,121.388,120.561,121.215,902
2010-06-13,121.106,121.138,121.043,121.09,16
2010-06-14,121.106,121.106,120.425,120.958,892
2010-06-15,120.973,121.27,120.48,120.558,879
2010-06-16,120.542,121.135,120.494,120.912,851
2010-06-17,120.928,121.52,120.61,121.392,916
2010-06-18,121.408,121.499,121.026,121.103,870
2010-06-20,120.79,120.79,120.523,120.585,25
2010-06-21,120.601,121.02,120.394,120.908,1022
2010-06-22,120.924,121.64,120.719,121.53,877
2010-06-23,121.545,122.138,121.4,122.025,870
2010-06-24,122.041,122.414,121.784,121.861,877
2010-06-25,121.877,122.422,121.731,122.137,907
2010-06-27,122.217,122.248,122.154,122.154,19
2010-06-28,122.17,122.87,122.104,122.791,825
2010-06-29,122.806,123.306,122.711,123.223,1063
2010-06-30,123.239,123.442,122.841,123.263,986
2010-07-01,123.279,123.619,123.005,123.083,982
2010-07-02,123.067,123.362,122.702,122.904,904
2010-07-04,122.921,122.952,122.905,122.936,10
2010-07-05,122.952,123.309,122.856,123.164,464
2010-07-06,123.18,123.384,122.752,123.283,857
2010-07-07,123.298,123.405,122.883,122.915,841
2010-07-08,122.93,123.006,122.361,122.562,905
2010-07-09,122.547,122.699,122.369,122.462,801
2010-07-11,122.447,122.463,122.416,122.431,9
2010-07-12,122.447,122.85,122.398,122.534,894
2010-07-13,122.55,122.845,122.009,122.009,853
2010-07-14,121.993,122.803,121.946,122.755,887
2010-07-15,122.739,123.378,122.421,123.046,932
2010-07-16,123.061,123.904,123.026,123.808,856
2010-07-18,123.84,123.84,123.762,123.777,13
2010-07-19,123.793,123.884,123.379,123.566,829
2010-07-20,123.55,124.001,123.376,123.59,825
2010-07-21,123.606,124.196,123.445,124.007,882
2010-07-22,123.991,124.131,123.437,123.545,869
2010-07-23,123.56,123.715,123.068,123.115,845
2010-07-25,123.1,123.116,122.99,123.037,16
2010-07-26,123.053,123.254,122.781,123.14,851
2010-07-27,123.124,123.232,122.602,122.772,843
2010-07-28,122.788,123.33,122.628,123.282,865
2010-07-29,123.266,123.857,123.154,123.62,892
2010-07-30,123.635,124.274,123.635,124.177,927
2010-08-01,124.131,124.147,124.068,124.084,15
2010-08-02,124.1,124.1,123.748,123.795,869
2010-08-03,123.81,124.526,123.763,124.399,881
2010-08-04,124.383,124.601,123.907,123.968,904
2010-08-05,123.984,124.386,123.84,124.259,827
2010-08-06,124.243,125.022,124.116,124.91,750
2010-08-08,124.895,124.927,124.88,124.895,10
2010-08-09,124.911,125.065,124.765,124.794,795
2010-08-10,124.778,125.524,124.616,125.444,779
2010-08-11,125.46,125.972,125.443,125.923,947
2010-08-12,125.938,126.028,125.479,125.571,901
2010-08-13,125.555,125.924,125.522,125.893,778
2010-08-15,125.847,125.847,125.815,125.831,14
2010-08-16,125.846,126.514,125.831,126.419,892
2010-08-17,126.403,126.434,125.802,125.863,1011
2010-08-18,125.879,126.297,125.779,125.919,830
2010-08-19,125.934,126.399,125.445,126.146,900
2010-08-20,126.162,126.487,125.67,125.732,906
2010-08-22,125.702,125.733,125.655,125.717,19
2010-08-23,125.701,126.024,125.51,125.945,934
2010-08-24,125.96,126.957,125.929,126.626,925
2010-08-25,126.61,127.075,126.009,126.274,966
2010-08-26,126.29,126.564,126.066,126.533,879
2010-08-27,126.548,126.611,125.26,125.415,887
2010-08-29,125.275,125.447,125.087,125.416,21
2010-08-30,125.431,126.426,125.259,126.187,909
2010-08-31,126.172,126.639,126.092,126.353,889
2010-09-01,126.337,126.432,125.185,125.654,980
2010-09-02,125.67,125.778,125.272,125.348,916
2010-09-03,125.364,125.722,124.417,124.744,816
2010-09-05,124.635,124.667,124.588,124.651,10
2010-09-06,124.635,124.895,124.539,124.864,451
2010-09-07,124.88,125.659,124.769,125.611,899
2010-09-08,125.596,125.861,125.056,125.196,927
2010-09-09,125.211,125.46,124.325,124.418,898
2010-09-10,124.434,124.636,123.911,124.145,895
2010-09-12,124.052,124.052,123.894,123.926,18
2010-09-13,123.91,124.737,123.64,124.531,937
2010-09-14,124.516,125.201,124.498,125.106,901
2010-09-15,125.121,125.353,124.709,124.879,984
2010-09-16,124.863,125.173,124.308,124.557,928
2010-09-17,124.573,125.04,124.193,124.834,896
2010-09-19,124.835,124.992,124.819,124.96,22
2010-09-20,124.945,125.127,124.689,125.047,818
2010-09-21,125.063,126.171,124.932,126.171,876
2010-09-22,126.156,126.606,126.086,126.117,1055
2010-09-23,126.101,126.725,125.991,126.298,905
2010-09-24,126.314,126.436,125.791,125.852,918
2010-09-26,125.869,125.931,125.837,125.916,17
2010-09-27,125.9,126.647,125.837,126.474,896
2010-09-28,126.489,127.096,126.345,126.938,908
2010-09-29,126.953,127.043,126.68,126.82,954
2010-09-30,126.836,127.022,125.905,126.656,929
2010-10-01,126.672,126.843,126.165,126.656,923
2010-10-03,126.76,126.823,126.76,126.807,17
2010-10-04,126.823,127.118,126.744,127.02,899
2010-10-05,127.036,127.378,127.004,127.248,892
2010-10-06,127.232,128.028,127.17,127.743,876
2010-10-07,127.759,127.927,127.553,127.783,891
2010-10-08,127.799,128.201,127.339,127.824,836
2010-10-10,127.808,127.934,127.808,127.918,12
2010-10-11,127.934,127.978,127.82,127.864,617
2010-10-12,127.879,128.205,127.481,127.527,848
2010-10-13,127.511,127.771,127.208,127.739,862
2010-10-14,127.724,127.784,127.026,127.136,941
2010-10-15,127.12,127.587,126.55,126.737,1019
2010-10-17,126.754,126.848,126.738,126.848,20
2010-10-18,126.832,127.422,126.781,127.233,950
2010-10-19,127.248,127.65,126.852,127.445,852
2010-10-20,127.429,127.675,127.127,127.438,909
2010-10-21,127.422,127.498,126.914,127.007,901
2010-10-22,127.023,127.145,126.736,126.875,765
2010-10-24,126.86,126.907,126.86,126.876,12
2010-10-25,126.891,127.373,126.697,126.806,860
2010-10-26,126.79,126.851,126.032,126.093,883
2010-10-27,126.109,126.171,125.444,125.522,1014
2010-10-28,125.538,126.394,125.538,126.236,1057
2010-10-29,126.22,126.794,126.169,126.778,887
2010-10-31,126.653,126.669,126.59,126.606,19
2010-11-01,126.59,127.041,126.444,126.662,860
2010-11-02,126.677,126.97,126.55,126.889,868
2010-11-03,126.905,127.416,126.476,127.399,858
2010-11-04,127.384,128.381,127.38,128.113,1011
2010-11-05,128.097,128.235,127.404,127.777,860
2010-11-08,127.809,127.98,127.631,127.739,858
2010-11-09,127.754,127.987,126.714,126.808,902
2010-11-10,126.839,127.333,126.175,127.302,996
2010-11-11,127.317,127.536,126.716,126.981,873
2010-11-12,127.012,127.448,125.864,126.05,1063
2010-11-15,126.161,126.208,124.729,124.761,1151
2010-11-16,124.791,125.382,124.536,125.27,1226
2010-11-17,125.254,125.563,124.903,125.06,995
2010-11-18,125.043,125.122,124.287,124.739,1010
2010-11-19,124.755,125.051,124.547,124.685,973
2010-11-22,124.577,125.447,124.418,125.368,924
2010-11-23,125.321,126.07,125.289,125.533,982
2010-11-24,125.486,125.734,124.338,124.509,1064
2010-11-25,124.524,124.755,124.24,124.519,600
2010-11-26,124.533,125.029,124.327,124.778,810
2010-11-29,124.668,125.133,124.465,125.006,932
2010-11-30,124.844,125.499,124.781,124.993,975
2010-12-01,125.009,125.069,123.459,123.694,1067
2010-12-02,123.709,123.892,123.154,123.371,1034
2010-12-03,123.386,124.357,122.957,123.567,928
2010-12-06,123.613,124.251,123.598,124.219,970
2010-12-07,124.187,124.187,122.15,122.433,1028
2010-12-08,122.464,122.511,120.963,121.418,1201
2010-12-09,121.48,122.088,121.27,121.63,1044
2010-12-10,121.661,121.973,120.725,120.82,952
2010-12-13,120.803,121.599,120.139,121.487,1129
2010-12-14,121.503,121.55,119.781,119.907,1046
2010-12-15,119.875,120.64,119.412,119.568,1161
2010-12-16,119.615,120.347,119.295,120.315,1052
2010-12-17,120.346,121.188,120.173,121.03,1041
2010-12-20,120.982,121.558,120.661,120.912,992
2010-12-21,120.88,121.221,120.591,121.124,974
2010-12-22,121.107,121.165,120.519,120.66,957
2010-12-23,120.612,120.768,120.166,120.212,931
2010-12-27,120.187,120.777,119.68,120.714,887
2010-12-28,120.682,121.056,119.559,119.669,883
2010-12-29,119.684,121.028,119.616,120.839,976
2010-12-30,120.791,120.946,120.235,120.611,910
2010-12-31,120.658,121.138,120.59,120.997,596
2011-01-03,120.932,120.963,120.094,120.924,875
2011-01-04,120.892,121.295,120.621,120.995,1030
2011-01-05,120.978,121.336,119.747,119.982,987
2011-01-06,119.997,120.603,119.931,120.57,966
2011-01-07,120.554,121.49,120.125,121.237,910
2011-01-10,121.346,121.59,121.187,121.558,945
2011-01-11,121.542,121.696,120.956,121.111,927
2011-01-12,121.126,121.219,120.571,121.024,936
2011-01-13,121.055,121.755,120.909,121.613,938
2011-01-14,121.596,122.031,121.325,121.432,936
2011-01-17,121.415,121.82,121.319,121.644,539
2011-01-18,121.658,121.747,120.711,121.054,945
2011-01-19,121.069,121.361,120.83,121.219,949
2011-01-20,121.234,121.452,120.176,120.316,1007
2011-01-21,120.347,120.732,120.169,120.669,937
2011-01-24,120.621,120.928,120.367,120.723,851
2011-01-25,120.707,121.5,120.56,121.264,915
2011-01-26,121.279,121.279,120.598,120.785,972
2011-01-27,120.801,121.17,120.31,121.028,988
2011-01-28,121.012,121.743,120.615,121.6,882
2011-01-31,121.725,121.866,121.013,121.247,996
2011-02-01,121.231,121.278,120.457,120.721,966
2011-02-02,120.737,121.092,120.087,120.321,952
2011-02-03,120.29,120.366,119.579,119.718,905
2011-02-04,119.733,120.073,118.755,119.067,924
2011-02-07,118.957,119.05,118.562,118.996,934
2011-02-08,118.98,119.071,118.142,118.174,943
2011-02-09,118.204,119.013,118.015,118.777,1052
2011-02-10,118.729,119.024,118.331,118.487,952
2011-02-11,118.518,119.233,118.47,118.839,891
2011-02-14,118.76,119.051,118.583,118.815,828
2011-02-15,118.783,119.06,118.497,118.98,858
2011-02-16,118.963,119.208,118.614,118.815,870
2011-02-17,118.846,119.498,118.768,119.308,816
2011-02-18,119.276,119.411,118.911,119.316,856
2011-02-21,119.252,119.64,119.237,119.512,554
2011-02-22,119.589,120.381,119.558,120.317,1041
2011-02-23,120.27,120.499,119.965,120.043,903
2011-02-24,120.011,120.571,119.995,120.176,955
2011-02-25,120.16,120.465,119.999,120.434,850
2011-02-28,120.234,120.483,120.131,120.177,883
2011-03-01,120.129,120.435,119.602,120.403,1005
2011-03-02,120.387,120.573,119.778,119.809,994
2011-03-03,119.824,119.882,118.947,119.057,1006
2011-03-04,119.072,119.867,118.703,119.74,919
2011-03-07,119.655,119.979,119.27,119.566,938
2011-03-08,119.597,119.844,119.321,119.414,819
2011-03-09,119.445,120.209,119.366,120.018,864
2011-03-10,119.986,120.97,119.938,120.922,976
2011-03-11,120.906,121.248,120.567,120.691,1065
2011-03-13,120.874,121.048,120.779,120.827,28
2011-03-14,120.811,121.482,120.601,121.147,1065
2011-03-15,121.163,122.516,121.147,121.578,1220
2011-03-16,121.562,122.878,121.133,122.749,1221
2011-03-17,122.733,122.749,121.56,122.013,1184
2011-03-18,122.029,122.155,121.392,121.735,1026
2011-03-20,121.713,121.729,121.508,121.555,29
2011-03-21,121.571,121.571,120.824,121.104,1042
2011-03-22,121.119,121.229,120.766,121.014,934
2011-03-23,120.998,121.42,120.832,120.94,995
2011-03-24,120.956,121.157,120.331,120.363,866
2011-03-25,120.378,120.671,119.976,120.133,877
2011-03-27,120.032,120.063,119.843,119.922,25
2011-03-28,119.906,120.15,119.712,120.084,976
2011-03-29,120.1,120.209,119.556,119.68,878
2011-03-30,119.664,120.111,119.473,120.031,923
2011-03-31,120.016,120.34,119.596,119.596,974
2011-04-01,119.612,119.886,119.133,119.838,927
2011-04-03,119.832,119.863,119.8,119.832,16
2011-04-04,119.847,120.279,119.7,120.026,861
2011-04-05,120.01,120.224,119.466,119.574,937
2011-04-06,119.559,119.664,119.093,119.139,1027
2011-04-07,119.123,119.494,118.913,119.27,959
2011-04-08,119.254,119.254,118.698,119.056,926
2011-04-10,118.987,118.987,118.861,118.924,18
2011-04-11,118.94,119.309,118.814,119.008,884
2011-04-12,119.024,120.037,119.008,119.831,982
2011-04-13,119.846,120.152,119.479,120.087,901
2011-04-14,120.103,120.49,119.762,119.809,942
2011-04-15,119.825,120.635,119.809,120.491,872
2011-04-17,120.485,120.548,120.454,120.485,14
2011-04-18,120.5,120.932,120.196,120.788,924
2011-04-19,120.773,121.033,120.531,120.809,899
2011-04-20,120.825,120.825,120.453,120.453,949
2011-04-21,120.469,120.886,120.401,120.632,831
2011-04-24,120.63,120.677,120.599,120.614,16
2011-04-25,120.599,120.967,120.551,120.918,689
2011-04-26,120.902,121.379,120.82,121.3,864
2011-04-27,121.315,121.315,120.727,121.101,867
2011-04-28,121.085,121.72,121.069,121.529,963
2011-04-29,121.514,121.787,121.35,121.724,741
2011-05-01,121.67,121.686,121.544,121.591,19
2011-05-02,121.607,121.992,121.429,121.785,899
2011-05-03,121.8,122.045,121.746,121.994,868
2011-05-04,121.978,122.3,121.783,122.218,904
2011-05-05,122.234,122.727,122.074,122.662,948
2011-05-06,122.647,122.968,122.028,122.794,1066
2011-05-08,122.646,122.661,122.567,122.598,23
2011-05-09,122.583,122.999,122.485,122.807,896
2011-05-10,122.823,122.882,122.294,122.31,881
2011-05-11,122.294,122.929,122.179,122.864,1064
2011-05-12,122.848,123.109,122.448,122.555,1008
2011-05-13,122.571,123.394,122.488,123.0,944
2011-05-15,123.056,123.134,123.024,123.134,14
2011-05-16,123.118,123.28,122.798,123.248,879
2011-05-17,123.264,123.554,122.946,123.238,1011
2011-05-18,123.253,123.545,122.741,122.788,907
2011-05-19,122.803,123.012,122.311,122.996,934
2011-05-20,122.981,123.237,122.865,123.221,860
2011-05-22,123.199,123.277,123.199,123.246,17
2011-05-23,123.261,123.727,123.237,123.376,1008
2011-05-24,123.36,123.491,123.055,123.396,885
2011-05-25,123.381,123.628,123.31,123.385,942
2011-05-26,123.401,124.127,123.193,124.048,966
2011-05-27,124.063,124.26,123.807,124.163,818
2011-05-29,123.891,123.985,123.875,123.969,13
2011-05-30,123.954,124.005,123.854,123.973,330
2011-05-31,123.957,124.058,123.494,123.756,942
2011-06-01,123.74,124.881,123.72,124.786,938
2011-06-02,124.77,124.845,124.224,124.348,962
2011-06-03,124.363,125.146,124.347,124.7,901
2011-06-05,124.675,124.706,124.627,124.659,10
2011-06-06,124.674,124.78,124.304,124.662,891
2011-06-07,124.647,124.794,124.181,124.619,942
2011-06-08,124.603,125.241,124.536,125.064,928
2011-06-09,125.049,125.278,124.376,124.516,986
2011-06-10,124.5,125.06,124.5,124.804,879
2011-06-12,124.763,124.795,124.748,124.779,8
2011-06-13,124.763,124.928,124.33,124.641,777
2011-06-14,124.656,124.671,123.637,123.761,908
2011-06-15,123.777,125.013,123.725,124.853,939
2011-06-16,124.869,125.682,124.726,125.062,1060
2011-06-17,125.077,125.294,124.724,125.019,912
2011-06-19,124.994,125.057,124.962,125.009,15
2011-06-20,124.994,125.476,124.78,124.966,951
2011-06-21,124.982,125.059,124.654,124.717,926
2011-06-22,124.733,125.244,124.612,124.942,1001
2011-06-23,124.926,125.672,124.83,125.26,996
2011-06-24,125.244,126.023,125.145,125.927,906
2011-06-26,125.87,125.964,125.854,125.917,20
2011-06-27,125.933,126.087,125.403,125.511,1015
2011-06-28,125.495,125.633,124.256,124.506,923
2011-06-29,124.522,124.568,123.599,123.896,1055
2011-06-30,123.911,124.077,122.864,123.316,1009
2011-07-01,123.301,123.467,122.679,122.991,847
2011-07-03,122.95,122.997,122.919,122.95,14
2011-07-04,122.966,123.34,122.933,123.127,487
2011-07-05,123.143,123.715,123.032,123.603,924
2011-07-06,123.619,124.162,123.379,123.78,932
2011-07-07,123.795,123.807,123.158,123.406,934
2011-07-08,123.39,124.83,123.1,124.544,880
2011-07-10,124.707,124.77,124.66,124.739,27
2011-07-11,124.754,125.454,124.485,125.309,1026
2011-07-12,125.324,126.248,125.221,125.721,1087
2011-07-13,125.706,125.789,125.07,125.379,1057
2011-07-14,125.394,125.768,125.148,125.288,1032
2011-07-15,125.272,125.734,125.067,125.654,983
2011-07-17,125.676,125.692,125.597,125.597,16
2011-07-18,125.613,125.97,125.509,125.617,969
2011-07-19,125.632,125.874,125.217,125.699,971
2011-07-20,125.683,125.699,125.073,125.105,926
2011-07-21,125.121,125.492,124.435,124.7,1048
2011-07-22,124.715,125.117,124.664,125.066,891
2011-07-24,124.836,124.978,124.774,124.962,27
2011-07-25,124.946,125.331,124.562,124.871,913
2011-07-26,124.887,125.333,124.474,125.205,1004
2011-07-27,125.22,125.356,124.708,124.973,920
2011-07-28,124.988,125.39,124.874,125.117,947
2011-07-29,125.133,126.599,125.038,126.426,1051
2011-07-31,126.086,126.275,126.071,126.196,22
2011-08-01,126.18,127.051,125.928,126.655,1051
2011-08-02,126.639,127.757,126.639,127.726,1072
2011-08-03,127.741,127.973,127.359,127.431,1106
2011-08-04,127.415,128.989,127.238,128.863,1149
2011-08-05,128.878,129.329,127.346,127.642,1175
2011-08-07,127.758,127.962,127.585,127.852,27
2011-08-08,127.836,129.534,127.522,129.503,1245
2011-08-09,129.487,131.563,128.369,129.82,1255
2011-08-10,129.835,131.05,129.488,130.78,1236
2011-08-11,130.764,130.883,129.514,129.795,1235
2011-08-12,129.779,130.461,129.652,130.191,1128
2011-08-14,130.196,130.227,130.071,130.212,20
2011-08-15,130.227,130.454,129.808,129.917,1011
2011-08-16,129.901,130.707,129.822,130.515,976
2011-08-17,130.5,130.866,130.225,130.722,981
2011-08-18,130.706,132.078,130.674,131.196,1037
2011-08-19,131.211,131.633,130.75,131.262,1113
2011-08-21,131.267,131.377,131.236,131.33,22
2011-08-22,131.314,131.345,130.633,130.988,1062
2011-08-23,130.972,131.228,130.449,130.63,1032
2011-08-24,130.615,130.908,129.648,129.819,1075
2011-08-25,129.834,130.484,129.64,130.26,1047
2011-08-26,130.245,131.145,130.116,130.578,927
2011-08-28,130.52,130.551,130.442,130.536,24
2011-08-29,130.52,130.567,129.698,130.1,847
2011-08-30,130.084,130.875,130.053,130.406,900
2011-08-31,130.422,130.7,129.848,129.957,967
2011-09-01,129.972,130.657,129.542,130.641,1010
2011-09-02,130.656,131.405,130.226,131.278,943
2011-09-04,131.307,131.323,131.165,131.307,11
2011-09-05,131.323,131.804,131.195,131.786,604
2011-09-06,131.802,131.911,131.102,131.148,1067
2011-09-07,131.132,131.195,130.641,130.808,1002
2011-09-08,130.824,131.307,130.808,131.098,963
2011-09-09,131.083,131.942,130.968,131.751,1003
2011-09-11,131.906,131.953,131.701,131.748,24
2011-09-12,131.764,132.013,131.253,131.331,1062
2011-09-13,131.346,131.61,130.915,130.976,1008
2011-09-14,130.96,131.379,130.78,130.998,1052
2011-09-15,130.983,131.108,129.908,130.392,1014
2011-09-16,130.408,130.636,130.025,130.62,932
2011-09-18,130.728,130.853,130.68,130.806,20
2011-09-19,130.822,131.552,130.661,131.552,954
2011-09-20,131.536,131.552,130.981,131.307,985
2011-09-21,131.323,131.757,130.954,131.723,1064
2011-09-22,131.707,132.659,131.644,132.374,1156
2011-09-23,132.359,132.731,131.533,131.533,1067
2011-09-25,131.389,131.452,131.248,131.263,27
2011-09-26,131.279,131.873,131.036,131.144,1125
2011-09-27,131.129,131.254,130.288,130.601,1093
2011-09-28,130.586,130.835,129.935,130.624,1096
2011-09-29,130.64,130.743,130.147,130.458,1078
2011-09-30,130.474,131.175,130.408,130.921,1065
2011-10-02,130.856,131.06,130.856,130.95,34
2011-10-03,130.966,131.932,130.855,131.774,1053
2011-10-04,131.758,132.082,131.218,131.294,1102
2011-10-05,131.278,131.419,130.689,130.924,1095
2011-10-06,130.908,131.016,130.099,130.271,986
2011-10-07,130.255,130.317,129.12,129.462,924
2011-10-09,129.476,129.539,129.444,129.444,42
2011-10-10,129.46,129.475,128.181,128.509,1007
2011-10-11,128.493,129.086,128.477,128.893,1083
2011-10-12,128.908,129.096,128.117,128.68,1029
2011-10-13,128.664,129.427,128.536,129.08,1030
2011-10-14,129.095,129.189,128.368,128.569,1022
2011-10-16,128.567,128.63,128.504,128.583,34
2011-10-17,128.598,129.313,128.218,129.265,993
2011-10-18,129.249,129.856,128.928,129.209,1095
2011-10-19,129.224,129.61,128.859,129.247,1018
2011-10-20,129.263,129.743,128.944,129.176,1074
2011-10-21,129.16,129.361,128.747,129.042,956
2011-10-23,129.229,129.385,129.166,129.275,37
2011-10-24,129.291,129.317,128.781,128.859,992
2011-10-25,128.874,129.792,128.525,129.666,949
2011-10-26,129.65,129.744,128.921,129.061,1056
2011-10-27,129.045,129.217,127.658,127.845,1122
2011-10-28,127.86,128.685,127.703,128.464,1050
2011-10-30,128.447,128.572,128.415,128.572,39
2011-10-31,128.556,129.99,128.492,129.896,1030
2011-11-01,129.88,131.001,129.676,130.906,1181
2011-11-02,130.922,130.953,130.166,130.866,1180
2011-11-03,130.881,131.335,130.233,130.434,1033
2011-11-04,130.449,130.867,130.021,130.739,891
2011-11-07,130.564,131.2,130.376,130.65,1086
2011-11-08,130.665,130.96,130.234,130.328,1012
2011-11-09,130.343,131.371,130.264,131.087,1048
2011-11-10,131.118,131.256,130.249,130.717,1040
2011-11-11,130.733,130.733,130.036,130.286,750
2011-11-14,130.111,130.919,129.939,130.682,1001
2011-11-15,130.713,131.163,130.534,130.705,972
2011-11-16,130.72,131.078,130.575,130.978,1004
2011-11-17,131.009,131.268,130.565,131.11,1084
2011-11-18,131.125,131.232,130.43,130.569,955
2011-11-21,130.629,131.015,130.614,130.934,963
2011-11-22,130.918,131.129,130.586,131.113,936
2011-11-23,131.097,131.55,130.45,131.417,1044
2011-11-24,131.386,131.401,130.678,131.019,615
2011-11-25,130.97,131.173,130.729,130.822,757
2011-11-28,130.474,130.967,129.985,130.81,1043
2011-11-29,130.794,130.88,130.24,130.723,1005
2011-11-30,130.531,130.669,129.585,130.054,949
2011-12-01,130.038,130.255,129.594,129.937,981
2011-12-02,129.953,130.481,129.321,130.465,970
2011-12-05,130.311,130.415,129.788,130.242,922
2011-12-06,130.21,130.381,129.908,130.0,936
2011-12-07,130.015,130.701,129.777,130.543,847
2011-12-08,130.512,131.087,130.052,131.039,878
2011-12-09,131.023,131.148,130.358,130.389,1026
2011-12-12,130.423,130.984,130.297,130.794,891
2011-12-13,130.747,131.228,130.491,131.07,910
2011-12-14,131.086,131.489,130.862,131.393,971
2011-12-15,131.377,131.689,131.075,131.356,977
2011-12-16,131.324,131.963,131.164,131.883,826
2011-12-19,131.775,132.036,131.568,131.942,832
2011-12-20,131.926,131.926,131.182,131.198,805
2011-12-21,131.213,131.476,130.879,131.019,856
2011-12-22,131.003,131.297,130.906,131.075,856
2011-12-23,131.059,131.075,130.379,130.472,601
2011-12-27,130.481,130.637,130.324,130.541,458
2011-12-28,130.525,131.257,130.478,131.131,678
2011-12-29,131.115,131.454,130.954,131.313,724
2011-12-30,131.297,131.763,131.124,131.62,670
2012-01-03,131.111,131.376,130.984,131.124,568
2012-01-04,131.108,131.229,130.742,130.976,945
2012-01-05,130.991,131.363,130.69,130.97,873
2012-01-06,130.985,131.372,130.573,131.245,817
2012-01-09,131.217,131.588,131.04,131.289,818
2012-01-10,131.257,131.346,130.908,131.188,874
2012-01-11,131.172,131.763,131.139,131.637,890
2012-01-12,131.605,131.758,131.349,131.458,773
2012-01-13,131.426,132.174,131.33,131.875,827
2012-01-16,131.987,132.143,131.857,131.935,455
2012-01-17,131.902,132.023,131.585,131.911,836
2012-01-18,131.974,132.111,131.608,131.639,790
2012-01-19,131.654,131.779,130.896,131.037,864
2012-01-20,131.052,131.221,130.607,130.701,915
2012-01-23,130.719,130.936,130.182,130.447,915
2012-01-24,130.415,130.584,130.223,130.44,909
2012-01-25,130.424,131.751,130.328,131.233,891
2012-01-26,131.248,131.87,131.17,131.775,954
2012-01-27,131.743,132.177,131.552,132.098,876
2012-01-30,132.053,132.549,132.037,132.313,932
2012-01-31,132.328,132.667,132.012,132.589,866
2012-02-01,132.604,132.604,132.238,132.363,933
2012-02-02,132.347,132.561,132.19,132.513,916
2012-02-03,132.481,132.634,131.599,131.817,813
2012-02-06,131.835,132.096,131.643,131.923,882
2012-02-07,131.876,131.966,131.229,131.353,815
2012-02-08,131.368,131.493,131.147,131.284,930
2012-02-09,131.315,131.468,130.825,131.105,933
2012-02-10,131.121,131.757,131.105,131.475,919
2012-02-13,131.352,131.645,131.13,131.455,907
2012-02-14,131.533,131.81,131.327,131.637,932
2012-02-15,131.621,131.991,131.431,131.787,933
2012-02-16,131.818,131.957,131.046,131.233,924
2012-02-17,131.248,131.294,130.806,131.164,895
2012-02-20,130.994,131.01,130.662,130.77,583
2012-02-21,130.862,131.034,130.56,130.747,973
2012-02-22,130.731,131.273,130.556,131.225,979
2012-02-23,131.178,131.47,130.893,131.282,877
2012-02-24,131.25,131.449,131.17,131.369,871
2012-02-27,131.356,131.867,131.309,131.725,870
2012-02-28,131.709,132.033,131.629,131.703,716
2012-02-29,131.562,131.718,130.966,131.294,914
2012-03-01,131.263,131.263,130.557,130.869,982
2012-03-02,130.854,131.447,130.759,131.399,843
2012-03-05,131.379,131.519,131.08,131.08,846
2012-03-06,131.095,131.751,131.033,131.657,891
2012-03-07,131.641,131.657,131.373,131.404,798
2012-03-08,131.42,131.498,131.058,131.136,841
2012-03-09,131.151,131.214,130.759,131.024,827
2012-03-11,130.973,131.066,130.957,131.019,25
2012-03-12,131.035,131.362,130.923,130.97,825
2012-03-13,130.986,131.017,130.076,130.123,873
2012-03-14,130.107,130.248,128.838,129.041,1065
2012-03-15,129.056,129.274,128.43,128.976,1146
2012-03-16,128.992,129.101,128.302,128.802,954
